Datetime,YEAR,MO,DY,HR,Temperature,Wind_Speed,Solar_Radiation,Wind_Direction,Humidity,Rainfall,Month,DayOfYear,Hour
2025-01-12 03:00:00,2025,1,12,3,20.54,3.24,403.58,53.0,71.37,0.0,1,12,3
2025-01-12 04:00:00,2025,1,12,4,22.44,3.38,582.28,68.8,64.38,0.0,1,12,4
2025-01-12 05:00:00,2025,1,12,5,23.91,3.3,630.53,72.7,58.59,0.0,1,12,5
2025-01-12 06:00:00,2025,1,12,6,25.09,3.21,745.35,75.2,53.9,0.01,1,12,6
2025-01-12 07:00:00,2025,1,12,7,25.81,3.19,720.0,79.7,50.5,0.0,1,12,7
2025-01-12 08:00:00,2025,1,12,8,26.09,3.26,611.8,85.3,48.7,0.0,1,12,8
2025-01-12 09:00:00,2025,1,12,9,25.83,3.33,453.33,87.9,49.16,0.0,1,12,9
2025-01-12 10:00:00,2025,1,12,10,25.0,3.43,251.98,89.3,51.84,0.0,1,12,10
2025-01-12 11:00:00,2025,1,12,11,22.43,2.93,56.33,94.5,65.86,0.0,1,12,11
2025-01-12 12:00:00,2025,1,12,12,19.74,3.06,0.0,100.2,78.28,0.0,1,12,12
2025-01-12 13:00:00,2025,1,12,13,18.88,2.97,0.0,100.7,85.23,0.0,1,12,13
2025-01-12 14:00:00,2025,1,12,14,18.21,2.8,0.0,99.9,90.66,0.0,1,12,14
2025-01-12 15:00:00,2025,1,12,15,17.78,2.59,0.0,97.5,94.26,0.0,1,12,15
2025-01-12 16:00:00,2025,1,12,16,17.65,2.36,0.0,93.2,95.65,0.0,1,12,16
2025-01-12 17:00:00,2025,1,12,17,17.66,2.13,0.0,85.7,95.54,0.0,1,12,17
2025-01-12 18:00:00,2025,1,12,18,17.57,1.97,0.0,74.4,95.72,0.0,1,12,18
2025-01-12 19:00:00,2025,1,12,19,17.35,1.94,0.0,59.6,96.7,0.0,1,12,19
2025-01-12 20:00:00,2025,1,12,20,17.02,2.06,0.0,48.3,98.6,0.01,1,12,20
2025-01-12 21:00:00,2025,1,12,21,16.75,2.18,0.0,33.8,100.0,0.0,1,12,21
2025-01-12 22:00:00,2025,1,12,22,16.39,2.32,0.0,20.2,100.0,0.0,1,12,22
2025-01-12 23:00:00,2025,1,12,23,16.02,2.43,0.0,12.6,100.0,0.0,1,12,23
2025-01-13 00:00:00,2025,1,13,0,15.7,2.48,0.0,10.2,100.0,0.0,1,13,0
2025-01-13 01:00:00,2025,1,13,1,16.66,2.39,42.83,9.4,98.88,0.0,1,13,1
2025-01-13 02:00:00,2025,1,13,2,19.55,2.74,210.8,18.8,83.05,0.0,1,13,2
2025-01-13 03:00:00,2025,1,13,3,21.94,2.48,407.55,44.0,70.83,0.0,1,13,3
2025-01-13 04:00:00,2025,1,13,4,24.09,2.64,540.22,59.0,59.32,0.0,1,13,4
2025-01-13 05:00:00,2025,1,13,5,25.84,2.78,681.75,69.3,50.68,0.0,1,13,5
2025-01-13 06:00:00,2025,1,13,6,26.73,2.92,765.8,80.0,47.5,0.0,1,13,6
2025-01-13 07:00:00,2025,1,13,7,27.17,3.1,734.8,88.7,46.05,0.0,1,13,7
2025-01-13 08:00:00,2025,1,13,8,27.22,3.34,631.35,94.6,45.96,0.0,1,13,8
2025-01-13 09:00:00,2025,1,13,9,26.85,3.63,465.65,98.6,46.78,0.0,1,13,9
2025-01-13 10:00:00,2025,1,13,10,25.76,3.96,259.95,102.5,51.02,0.0,1,13,10
2025-01-13 11:00:00,2025,1,13,11,23.27,3.47,70.0,107.4,63.87,0.0,1,13,11
2025-01-13 12:00:00,2025,1,13,12,20.71,2.95,0.0,108.4,77.14,0.0,1,13,12
2025-01-13 13:00:00,2025,1,13,13,19.78,2.6,0.0,102.6,84.76,0.0,1,13,13
2025-01-13 14:00:00,2025,1,13,14,19.17,2.32,0.0,92.5,90.05,0.0,1,13,14
2025-01-13 15:00:00,2025,1,13,15,18.9,2.03,0.0,78.6,92.52,0.0,1,13,15
2025-01-13 16:00:00,2025,1,13,16,18.8,1.77,0.0,64.6,93.47,0.0,1,13,16
2025-01-13 17:00:00,2025,1,13,17,18.69,1.56,0.0,52.0,93.97,0.0,1,13,17
2025-01-13 18:00:00,2025,1,13,18,18.44,1.5,0.0,37.4,95.0,0.0,1,13,18
2025-01-13 19:00:00,2025,1,13,19,17.96,1.65,0.0,21.3,97.2,0.0,1,13,19
2025-01-13 20:00:00,2025,1,13,20,17.39,1.96,0.0,10.9,100.0,0.0,1,13,20
2025-01-13 21:00:00,2025,1,13,21,16.89,2.28,0.0,6.3,100.0,0.0,1,13,21
2025-01-13 22:00:00,2025,1,13,22,16.48,2.54,0.0,5.2,100.0,0.0,1,13,22
2025-01-13 23:00:00,2025,1,13,23,16.1,2.72,0.0,5.3,100.0,0.01,1,13,23
2025-01-14 00:00:00,2025,1,14,0,15.76,2.86,0.0,6.4,100.0,0.0,1,14,0
2025-01-14 01:00:00,2025,1,14,1,17.15,2.95,40.25,9.9,94.73,0.0,1,14,1
2025-01-14 02:00:00,2025,1,14,2,20.17,3.52,191.32,20.3,78.43,0.0,1,14,2
2025-01-14 03:00:00,2025,1,14,3,23.0,3.61,376.9,48.9,65.01,0.0,1,14,3
2025-01-14 04:00:00,2025,1,14,4,24.8,3.71,552.72,59.4,57.2,0.0,1,14,4
2025-01-14 05:00:00,2025,1,14,5,25.94,3.74,593.1,64.7,52.95,0.0,1,14,5
2025-01-14 06:00:00,2025,1,14,6,26.71,3.72,696.72,70.5,50.14,0.0,1,14,6
2025-01-14 07:00:00,2025,1,14,7,27.09,3.71,664.42,77.9,48.63,0.0,1,14,7
2025-01-14 08:00:00,2025,1,14,8,27.06,3.81,573.65,84.9,48.36,0.0,1,14,8
2025-01-14 09:00:00,2025,1,14,9,26.63,4.14,404.0,88.2,49.59,0.0,1,14,9
2025-01-14 10:00:00,2025,1,14,10,25.59,4.61,218.02,91.4,53.56,0.0,1,14,10
2025-01-14 11:00:00,2025,1,14,11,23.48,4.29,40.55,95.9,64.88,0.0,1,14,11
2025-01-14 12:00:00,2025,1,14,12,21.27,3.76,0.0,96.3,78.21,0.0,1,14,12
2025-01-14 13:00:00,2025,1,14,13,20.41,3.43,0.0,91.8,86.49,0.0,1,14,13
2025-01-14 14:00:00,2025,1,14,14,19.65,2.95,0.0,84.2,93.17,0.0,1,14,14
2025-01-14 15:00:00,2025,1,14,15,19.28,2.68,0.0,76.2,96.13,0.0,1,14,15
2025-01-14 16:00:00,2025,1,14,16,19.03,2.48,0.0,66.7,97.29,0.0,1,14,16
2025-01-14 17:00:00,2025,1,14,17,18.7,2.42,0.0,55.5,98.35,0.0,1,14,17
2025-01-14 18:00:00,2025,1,14,18,18.36,2.52,0.0,45.0,99.24,0.0,1,14,18
2025-01-14 19:00:00,2025,1,14,19,18.15,2.65,0.0,34.5,99.15,0.0,1,14,19
2025-01-14 20:00:00,2025,1,14,20,17.85,2.88,0.0,26.4,99.7,0.0,1,14,20
2025-01-14 21:00:00,2025,1,14,21,17.48,3.07,0.0,21.8,100.0,0.0,1,14,21
2025-01-14 22:00:00,2025,1,14,22,17.15,3.14,0.0,19.9,100.0,0.02,1,14,22
2025-01-14 23:00:00,2025,1,14,23,16.81,3.15,0.0,19.6,100.0,0.02,1,14,23
2025-01-15 00:00:00,2025,1,15,0,16.55,3.2,0.0,18.8,100.0,0.03,1,15,0
2025-01-15 01:00:00,2025,1,15,1,17.41,4.02,32.83,17.5,95.54,0.1,1,15,1
2025-01-15 02:00:00,2025,1,15,2,19.34,4.58,160.77,27.9,85.36,0.76,1,15,2
2025-01-15 03:00:00,2025,1,15,3,21.68,5.13,319.9,45.2,73.03,0.65,1,15,3
2025-01-15 04:00:00,2025,1,15,4,23.35,5.15,459.38,48.4,64.24,0.44,1,15,4
2025-01-15 05:00:00,2025,1,15,5,24.48,4.98,569.28,48.7,58.59,0.27,1,15,5
2025-01-15 06:00:00,2025,1,15,6,25.17,4.71,628.9,50.1,54.54,0.16,1,15,6
2025-01-15 07:00:00,2025,1,15,7,25.69,4.42,504.52,52.1,51.57,0.16,1,15,7
2025-01-15 08:00:00,2025,1,15,8,25.92,4.2,465.83,55.3,50.02,0.19,1,15,8
2025-01-15 09:00:00,2025,1,15,9,25.7,4.13,348.27,59.8,50.14,0.11,1,15,9
2025-01-15 10:00:00,2025,1,15,10,24.91,4.12,173.55,66.1,52.39,0.01,1,15,10
2025-01-15 11:00:00,2025,1,15,11,22.82,3.48,43.72,77.2,63.46,0.0,1,15,11
2025-01-15 12:00:00,2025,1,15,12,20.81,3.51,0.0,83.1,72.19,0.0,1,15,12
2025-01-15 13:00:00,2025,1,15,13,20.07,3.4,0.0,82.7,77.43,0.0,1,15,13
2025-01-15 14:00:00,2025,1,15,14,19.32,3.17,0.0,80.9,82.71,0.0,1,15,14
2025-01-15 15:00:00,2025,1,15,15,18.73,2.89,0.0,77.4,87.23,0.0,1,15,15
2025-01-15 16:00:00,2025,1,15,16,18.24,2.68,0.0,70.6,90.86,0.0,1,15,16
2025-01-15 17:00:00,2025,1,15,17,17.81,2.54,0.0,60.0,93.7,0.0,1,15,17
2025-01-15 18:00:00,2025,1,15,18,17.36,2.49,0.0,49.1,96.12,0.0,1,15,18
2025-01-15 19:00:00,2025,1,15,19,16.95,2.5,0.0,38.8,97.78,0.0,1,15,19
2025-01-15 20:00:00,2025,1,15,20,16.67,2.56,0.0,29.8,98.17,0.0,1,15,20
2025-01-15 21:00:00,2025,1,15,21,16.36,2.63,0.0,22.6,98.24,0.01,1,15,21
2025-01-15 22:00:00,2025,1,15,22,16.02,2.72,0.0,17.1,98.34,0.01,1,15,22
2025-01-15 23:00:00,2025,1,15,23,15.64,2.81,0.0,13.6,98.53,0.01,1,15,23
2025-01-16 00:00:00,2025,1,16,0,15.33,2.89,0.0,12.2,98.53,0.01,1,16,0
2025-01-16 01:00:00,2025,1,16,1,16.41,3.04,27.4,13.9,91.69,0.01,1,16,1
2025-01-16 02:00:00,2025,1,16,2,19.04,3.83,132.2,24.6,79.01,0.0,1,16,2
2025-01-16 03:00:00,2025,1,16,3,21.26,4.1,269.0,43.5,69.51,0.0,1,16,3
2025-01-16 04:00:00,2025,1,16,4,22.98,4.15,438.05,49.2,61.86,0.0,1,16,4
2025-01-16 05:00:00,2025,1,16,5,24.33,3.99,572.78,53.6,55.86,0.0,1,16,5
2025-01-16 06:00:00,2025,1,16,6,25.3,3.83,611.83,61.1,51.68,0.0,1,16,6
2025-01-16 07:00:00,2025,1,16,7,25.88,3.86,552.97,70.8,49.26,0.0,1,16,7
2025-01-16 08:00:00,2025,1,16,8,25.93,4.16,462.15,78.8,49.02,0.0,1,16,8
2025-01-16 09:00:00,2025,1,16,9,25.46,4.46,323.98,82.9,50.87,0.0,1,16,9
2025-01-16 10:00:00,2025,1,16,10,24.48,4.61,167.1,84.8,54.55,0.0,1,16,10
2025-01-16 11:00:00,2025,1,16,11,22.46,3.86,44.0,87.3,64.97,0.0,1,16,11
2025-01-16 12:00:00,2025,1,16,12,20.15,3.37,0.0,88.3,76.7,0.0,1,16,12
2025-01-16 13:00:00,2025,1,16,13,19.33,3.19,0.0,84.8,82.38,0.0,1,16,13
2025-01-16 14:00:00,2025,1,16,14,18.68,3.0,0.0,81.0,87.03,0.0,1,16,14
2025-01-16 15:00:00,2025,1,16,15,18.33,2.74,0.0,77.1,89.97,0.0,1,16,15
2025-01-16 16:00:00,2025,1,16,16,18.2,2.47,0.0,71.3,91.32,0.0,1,16,16
2025-01-16 17:00:00,2025,1,16,17,18.03,2.25,0.0,62.0,92.34,0.0,1,16,17
2025-01-16 18:00:00,2025,1,16,18,17.64,2.17,0.0,50.1,94.06,0.0,1,16,18
2025-01-16 19:00:00,2025,1,16,19,17.1,2.22,0.0,37.9,96.23,0.0,1,16,19
2025-01-16 20:00:00,2025,1,16,20,16.54,2.33,0.0,26.5,98.08,0.0,1,16,20
2025-01-16 21:00:00,2025,1,16,21,16.03,2.45,0.0,17.5,99.13,0.0,1,16,21
2025-01-16 22:00:00,2025,1,16,22,15.58,2.58,0.0,11.8,99.54,0.0,1,16,22
2025-01-16 23:00:00,2025,1,16,23,15.21,2.75,0.0,9.2,99.52,0.0,1,16,23
2025-01-17 00:00:00,2025,1,17,0,14.98,2.93,0.0,9.0,98.69,0.0,1,17,0
2025-01-17 01:00:00,2025,1,17,1,16.28,3.16,32.38,12.1,89.84,0.0,1,17,1
2025-01-17 02:00:00,2025,1,17,2,19.15,4.06,166.85,23.0,73.53,0.0,1,17,2
2025-01-17 03:00:00,2025,1,17,3,21.51,4.64,344.77,42.6,61.63,0.0,1,17,3
2025-01-17 04:00:00,2025,1,17,4,23.22,4.96,502.12,50.4,54.49,0.0,1,17,4
2025-01-17 05:00:00,2025,1,17,5,24.34,5.05,634.9,55.4,49.93,0.0,1,17,5
2025-01-17 06:00:00,2025,1,17,6,25.16,4.96,729.9,60.0,46.89,0.0,1,17,6
2025-01-17 07:00:00,2025,1,17,7,25.48,4.82,695.38,63.9,45.43,0.0,1,17,7
2025-01-17 08:00:00,2025,1,17,8,25.45,4.71,585.28,66.2,44.89,0.0,1,17,8
2025-01-17 09:00:00,2025,1,17,9,24.9,4.67,398.6,67.3,45.27,0.0,1,17,9
2025-01-17 10:00:00,2025,1,17,10,23.87,4.56,213.65,67.6,47.84,0.0,1,17,10
2025-01-17 11:00:00,2025,1,17,11,21.82,3.48,44.17,71.2,57.76,0.0,1,17,11
2025-01-17 12:00:00,2025,1,17,12,19.3,3.22,0.0,76.0,67.31,0.0,1,17,12
2025-01-17 13:00:00,2025,1,17,13,18.28,3.18,0.0,75.6,71.44,0.0,1,17,13
2025-01-17 14:00:00,2025,1,17,14,17.6,3.04,0.0,72.6,74.48,0.0,1,17,14
2025-01-17 15:00:00,2025,1,17,15,17.14,2.93,0.0,67.1,76.8,0.0,1,17,15
2025-01-17 16:00:00,2025,1,17,16,16.71,2.85,0.0,61.3,79.1,0.0,1,17,16
2025-01-17 17:00:00,2025,1,17,17,16.33,2.72,0.0,54.3,80.86,0.0,1,17,17
2025-01-17 18:00:00,2025,1,17,18,15.98,2.64,0.0,44.5,82.05,0.0,1,17,18
2025-01-17 19:00:00,2025,1,17,19,15.58,2.65,0.0,34.2,82.9,0.0,1,17,19
2025-01-17 20:00:00,2025,1,17,20,15.16,2.72,0.0,27.3,83.49,0.0,1,17,20
2025-01-17 21:00:00,2025,1,17,21,14.66,2.83,0.0,23.5,84.42,0.0,1,17,21
2025-01-17 22:00:00,2025,1,17,22,14.17,2.96,0.0,20.3,85.58,0.0,1,17,22
2025-01-17 23:00:00,2025,1,17,23,13.7,3.14,0.0,17.4,86.67,0.0,1,17,23
2025-01-18 00:00:00,2025,1,18,0,13.34,3.37,0.0,15.3,87.17,0.0,1,18,0
2025-01-18 01:00:00,2025,1,18,1,14.75,3.59,38.77,15.2,80.27,0.0,1,18,1
2025-01-18 02:00:00,2025,1,18,2,18.16,4.66,154.4,23.5,64.2,0.0,1,18,2
2025-01-18 03:00:00,2025,1,18,3,20.76,5.34,428.25,44.3,55.02,0.0,1,18,3
2025-01-18 04:00:00,2025,1,18,4,22.57,5.45,598.22,53.0,49.48,0.0,1,18,4
2025-01-18 05:00:00,2025,1,18,5,23.92,5.15,711.33,57.7,45.78,0.0,1,18,5
2025-01-18 06:00:00,2025,1,18,6,24.96,4.69,698.17,61.7,43.06,0.0,1,18,6
2025-01-18 07:00:00,2025,1,18,7,25.63,4.3,682.28,64.7,41.24,0.0,1,18,7
2025-01-18 08:00:00,2025,1,18,8,25.86,4.09,593.03,65.6,40.6,0.0,1,18,8
2025-01-18 09:00:00,2025,1,18,9,25.68,3.93,440.38,65.5,40.54,0.0,1,18,9
2025-01-18 10:00:00,2025,1,18,10,24.83,3.8,246.65,67.1,42.64,0.0,1,18,10
2025-01-18 11:00:00,2025,1,18,11,22.2,2.94,56.42,76.4,56.8,0.0,1,18,11
2025-01-18 12:00:00,2025,1,18,12,19.31,3.11,0.0,86.3,67.07,0.0,1,18,12
2025-01-18 13:00:00,2025,1,18,13,18.54,2.95,0.0,87.3,71.31,0.0,1,18,13
2025-01-18 14:00:00,2025,1,18,14,18.17,2.62,0.0,82.8,74.09,0.0,1,18,14
2025-01-18 15:00:00,2025,1,18,15,17.84,2.35,0.0,72.4,76.66,0.0,1,18,15
2025-01-18 16:00:00,2025,1,18,16,17.45,2.26,0.0,59.3,79.59,0.0,1,18,16
2025-01-18 17:00:00,2025,1,18,17,16.96,2.3,0.0,46.9,82.72,0.0,1,18,17
2025-01-18 18:00:00,2025,1,18,18,16.44,2.4,0.0,35.7,85.45,0.0,1,18,18
2025-01-18 19:00:00,2025,1,18,19,15.87,2.55,0.0,24.9,87.86,0.0,1,18,19
2025-01-18 20:00:00,2025,1,18,20,15.25,2.72,0.0,15.4,90.01,0.0,1,18,20
2025-01-18 21:00:00,2025,1,18,21,14.69,2.88,0.0,8.2,90.87,0.0,1,18,21
2025-01-18 22:00:00,2025,1,18,22,14.25,3.01,0.0,2.9,90.23,0.0,1,18,22
2025-01-18 23:00:00,2025,1,18,23,13.98,3.14,0.0,0.2,88.35,0.0,1,18,23
2025-01-19 00:00:00,2025,1,19,0,13.88,3.27,0.0,1.4,86.06,0.0,1,19,0
2025-01-19 01:00:00,2025,1,19,1,15.53,3.26,38.75,5.4,77.88,0.0,1,19,1
2025-01-19 02:00:00,2025,1,19,2,19.29,4.18,204.88,13.0,61.47,0.0,1,19,2
2025-01-19 03:00:00,2025,1,19,3,22.25,4.75,401.92,33.1,50.85,0.0,1,19,3
2025-01-19 04:00:00,2025,1,19,4,24.38,5.11,529.05,40.5,44.05,0.0,1,19,4
2025-01-19 05:00:00,2025,1,19,5,25.87,5.2,662.83,45.9,40.23,0.0,1,19,5
2025-01-19 06:00:00,2025,1,19,6,26.9,5.14,725.62,51.8,37.99,0.0,1,19,6
2025-01-19 07:00:00,2025,1,19,7,27.48,5.05,723.78,57.5,36.97,0.0,1,19,7
2025-01-19 08:00:00,2025,1,19,8,27.65,4.96,624.28,62.1,36.77,0.0,1,19,8
2025-01-19 09:00:00,2025,1,19,9,27.29,4.76,464.6,66.1,37.7,0.0,1,19,9
2025-01-19 10:00:00,2025,1,19,10,26.27,4.37,264.92,72.0,41.39,0.0,1,19,10
2025-01-19 11:00:00,2025,1,19,11,23.48,3.4,66.47,83.6,55.84,0.0,1,19,11
2025-01-19 12:00:00,2025,1,19,12,20.61,3.16,0.0,88.2,65.59,0.0,1,19,12
2025-01-19 13:00:00,2025,1,19,13,19.88,2.79,0.0,83.0,69.41,0.0,1,19,13
2025-01-19 14:00:00,2025,1,19,14,19.41,2.36,0.0,69.2,72.15,0.0,1,19,14
2025-01-19 15:00:00,2025,1,19,15,18.81,2.14,0.0,53.2,74.65,0.0,1,19,15
2025-01-19 16:00:00,2025,1,19,16,18.39,1.95,0.0,43.5,75.4,0.0,1,19,16
2025-01-19 17:00:00,2025,1,19,17,18.12,1.66,0.0,31.2,74.79,0.0,1,19,17
2025-01-19 18:00:00,2025,1,19,18,17.61,1.59,0.0,12.7,74.79,0.0,1,19,18
2025-01-19 19:00:00,2025,1,19,19,16.86,1.85,0.0,358.1,75.87,0.0,1,19,19
2025-01-19 20:00:00,2025,1,19,20,16.04,2.26,0.0,351.1,77.07,0.0,1,19,20
2025-01-19 21:00:00,2025,1,19,21,15.37,2.66,0.0,348.7,77.19,0.0,1,19,21
2025-01-19 22:00:00,2025,1,19,22,14.9,2.92,0.0,348.3,75.86,0.0,1,19,22
2025-01-19 23:00:00,2025,1,19,23,14.6,3.02,0.0,349.5,73.42,0.0,1,19,23
2025-01-20 00:00:00,2025,1,20,0,14.44,3.01,0.0,352.4,70.72,0.0,1,20,0
2025-01-20 01:00:00,2025,1,20,1,15.95,2.73,43.12,355.6,67.08,0.0,1,20,1
2025-01-20 02:00:00,2025,1,20,2,20.22,2.98,216.85,1.0,51.14,0.0,1,20,2
2025-01-20 03:00:00,2025,1,20,3,23.49,2.59,424.38,25.6,40.94,0.0,1,20,3
2025-01-20 04:00:00,2025,1,20,4,26.11,2.7,601.95,45.9,33.67,0.0,1,20,4
2025-01-20 05:00:00,2025,1,20,5,27.67,2.73,721.7,55.9,30.49,0.0,1,20,5
2025-01-20 06:00:00,2025,1,20,6,28.76,2.75,788.75,66.0,28.63,0.0,1,20,6
2025-01-20 07:00:00,2025,1,20,7,29.39,2.79,774.62,74.6,27.99,0.0,1,20,7
2025-01-20 08:00:00,2025,1,20,8,29.48,2.95,676.0,81.2,27.66,0.0,1,20,8
2025-01-20 09:00:00,2025,1,20,9,29.07,3.27,509.58,85.1,28.34,0.0,1,20,9
2025-01-20 10:00:00,2025,1,20,10,27.74,3.53,299.6,90.6,32.29,0.0,1,20,10
2025-01-20 11:00:00,2025,1,20,11,24.24,3.03,84.18,101.1,47.54,0.0,1,20,11
2025-01-20 12:00:00,2025,1,20,12,20.72,2.93,0.0,106.3,59.49,0.0,1,20,12
2025-01-20 13:00:00,2025,1,20,13,20.14,2.31,0.0,101.2,62.51,0.0,1,20,13
2025-01-20 14:00:00,2025,1,20,14,20.28,1.51,0.0,80.5,61.11,0.0,1,20,14
2025-01-20 15:00:00,2025,1,20,15,19.88,1.18,0.0,35.0,61.8,0.0,1,20,15
2025-01-20 16:00:00,2025,1,20,16,19.09,1.5,0.0,3.8,63.78,0.0,1,20,16
2025-01-20 17:00:00,2025,1,20,17,18.24,1.84,0.0,351.6,65.53,0.0,1,20,17
2025-01-20 18:00:00,2025,1,20,18,17.63,2.05,0.0,345.0,65.82,0.0,1,20,18
2025-01-20 19:00:00,2025,1,20,19,17.15,2.19,0.0,340.5,65.25,0.0,1,20,19
2025-01-20 20:00:00,2025,1,20,20,16.79,2.28,0.0,338.4,64.1,0.0,1,20,20
2025-01-20 21:00:00,2025,1,20,21,16.51,2.37,0.0,340.3,62.56,0.0,1,20,21
2025-01-20 22:00:00,2025,1,20,22,16.28,2.45,0.0,344.8,60.95,0.0,1,20,22
2025-01-20 23:00:00,2025,1,20,23,16.06,2.52,0.0,349.9,59.53,0.0,1,20,23
2025-01-21 00:00:00,2025,1,21,0,15.81,2.62,0.0,355.0,58.62,0.0,1,21,0
2025-01-21 01:00:00,2025,1,21,1,16.93,2.5,48.15,0.0,59.08,0.0,1,21,1
2025-01-21 02:00:00,2025,1,21,2,21.08,2.61,237.52,9.9,45.7,0.0,1,21,2
2025-01-21 03:00:00,2025,1,21,3,24.09,2.47,447.42,37.1,37.0,0.0,1,21,3
2025-01-21 04:00:00,2025,1,21,4,26.62,2.83,622.88,55.4,31.21,0.0,1,21,4
2025-01-21 05:00:00,2025,1,21,5,28.34,3.02,739.17,65.3,27.96,0.0,1,21,5
2025-01-21 06:00:00,2025,1,21,6,29.41,3.1,802.17,75.6,26.91,0.0,1,21,6
2025-01-21 07:00:00,2025,1,21,7,29.97,3.14,766.95,84.5,26.58,0.0,1,21,7
2025-01-21 08:00:00,2025,1,21,8,30.04,3.24,669.83,89.3,26.7,0.0,1,21,8
2025-01-21 09:00:00,2025,1,21,9,29.57,3.36,503.88,90.7,27.45,0.0,1,21,9
2025-01-21 10:00:00,2025,1,21,10,28.33,3.39,296.15,94.9,30.9,0.0,1,21,10
2025-01-21 11:00:00,2025,1,21,11,24.72,2.89,92.43,105.9,45.92,0.0,1,21,11
2025-01-21 12:00:00,2025,1,21,12,20.9,2.99,0.0,114.3,59.32,0.0,1,21,12
2025-01-21 13:00:00,2025,1,21,13,19.96,2.44,0.0,114.5,65.74,0.0,1,21,13
2025-01-21 14:00:00,2025,1,21,14,20.04,1.62,0.0,108.0,65.81,0.0,1,21,14
2025-01-21 15:00:00,2025,1,21,15,20.07,0.85,0.0,92.0,65.86,0.0,1,21,15
2025-01-21 16:00:00,2025,1,21,16,19.8,0.48,0.0,52.7,67.3,0.0,1,21,16
2025-01-21 17:00:00,2025,1,21,17,19.02,0.52,0.0,10.0,70.4,0.0,1,21,17
2025-01-21 18:00:00,2025,1,21,18,18.38,0.77,0.0,345.8,72.79,0.0,1,21,18
2025-01-21 19:00:00,2025,1,21,19,17.43,1.15,0.0,333.7,76.44,0.0,1,21,19
2025-01-21 20:00:00,2025,1,21,20,16.6,1.62,0.0,328.7,79.1,0.0,1,21,20
2025-01-21 21:00:00,2025,1,21,21,15.92,2.07,0.0,329.2,79.83,0.0,1,21,21
2025-01-21 22:00:00,2025,1,21,22,15.55,2.44,0.0,333.2,77.44,0.0,1,21,22
2025-01-21 23:00:00,2025,1,21,23,15.47,2.68,0.0,339.0,72.99,0.0,1,21,23
2025-01-22 00:00:00,2025,1,22,0,15.53,2.79,0.0,344.4,68.18,0.0,1,22,0
2025-01-22 01:00:00,2025,1,22,1,17.08,2.61,49.5,349.2,63.75,0.0,1,22,1
2025-01-22 02:00:00,2025,1,22,2,21.55,2.54,244.15,357.5,48.12,0.0,1,22,2
2025-01-22 03:00:00,2025,1,22,3,24.77,1.72,454.23,34.8,38.94,0.0,1,22,3
2025-01-22 04:00:00,2025,1,22,4,27.72,2.08,634.28,76.1,30.62,0.0,1,22,4
2025-01-22 05:00:00,2025,1,22,5,29.15,2.69,724.72,94.5,27.85,0.0,1,22,5
2025-01-22 06:00:00,2025,1,22,6,29.83,3.06,774.95,100.4,27.68,0.0,1,22,6
2025-01-22 07:00:00,2025,1,22,7,30.12,3.21,756.35,102.8,27.66,0.0,1,22,7
2025-01-22 08:00:00,2025,1,22,8,30.12,3.23,665.72,104.0,27.82,0.0,1,22,8
2025-01-22 09:00:00,2025,1,22,9,29.66,3.28,500.58,107.0,28.66,0.0,1,22,9
2025-01-22 10:00:00,2025,1,22,10,28.31,3.49,293.48,114.5,32.77,0.0,1,22,10
2025-01-22 11:00:00,2025,1,22,11,24.79,3.05,82.18,125.0,47.69,0.0,1,22,11
2025-01-22 12:00:00,2025,1,22,12,21.07,2.86,0.0,135.0,64.13,0.0,1,22,12
2025-01-22 13:00:00,2025,1,22,13,20.03,2.32,0.0,143.8,73.3,0.0,1,22,13
2025-01-22 14:00:00,2025,1,22,14,19.71,1.63,0.0,158.0,77.94,0.0,1,22,14
2025-01-22 15:00:00,2025,1,22,15,19.74,0.93,0.0,181.2,79.65,0.0,1,22,15
2025-01-22 16:00:00,2025,1,22,16,19.44,0.43,0.0,225.9,81.43,0.0,1,22,16
2025-01-22 17:00:00,2025,1,22,17,18.93,0.44,0.0,294.2,83.9,0.0,1,22,17
2025-01-22 18:00:00,2025,1,22,18,18.47,0.63,0.0,319.5,85.74,0.0,1,22,18
2025-01-22 19:00:00,2025,1,22,19,18.06,0.77,0.0,326.1,87.05,0.0,1,22,19
2025-01-22 20:00:00,2025,1,22,20,17.7,0.87,0.0,324.3,87.86,0.0,1,22,20
2025-01-22 21:00:00,2025,1,22,21,17.46,1.0,0.0,315.4,87.85,0.0,1,22,21
2025-01-22 22:00:00,2025,1,22,22,17.11,1.17,0.0,304.9,88.46,0.0,1,22,22
2025-01-22 23:00:00,2025,1,22,23,16.65,1.39,0.0,299.3,89.64,0.0,1,22,23
2025-01-23 00:00:00,2025,1,23,0,16.32,1.59,0.0,298.5,90.44,0.0,1,23,0
2025-01-23 01:00:00,2025,1,23,1,17.31,1.6,45.38,300.9,85.78,0.0,1,23,1
2025-01-23 02:00:00,2025,1,23,2,20.6,1.67,214.77,299.5,70.48,0.0,1,23,2
2025-01-23 03:00:00,2025,1,23,3,23.67,0.45,400.02,259.7,57.31,0.0,1,23,3
2025-01-23 04:00:00,2025,1,23,4,26.39,0.67,588.1,117.7,44.97,0.0,1,23,4
2025-01-23 05:00:00,2025,1,23,5,28.28,1.49,709.45,102.8,38.64,0.0,1,23,5
